_; ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.005899705015;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.020648967552;0.002949852507;0.014749262537;0.500000000000;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.005899705015;0.002949852507;0.002949852507;0.002949852507;0.005899705015;0.002949852507;0.002949852507;0.005899705015;0.008849557522;0.002949852507;0.002949852507;0.005899705015;0.002949852507;0.002949852507;0.005899705015;0.002949852507;0.002949852507;0.008849557522;0.008849557522;0.002949852507;0.002949852507;0.005899705015;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.002949852507;0.008849557522;0.002949852507;0.002949852507;
0.006289308176;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.006289308176;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.500000000000;0.015723270440;0.003144654088;0.003144654088;0.003144654088;0.006289308176;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.009433962264;0.003144654088;0.006289308176;0.003144654088;0.003144654088;0.003144654088;0.012578616352;0.003144654088;0.003144654088;0.009433962264;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.006289308176;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.015723270440;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;0.003144654088;
0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.011406844106;0.003802281369;0.015209125475;0.500000000000;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.007604562738;0.003802281369;0.003802281369;0.003802281369;0.007604562738;0.003802281369;0.003802281369;0.011406844106;0.007604562738;0.003802281369;0.003802281369;0.003802281369;0.007604562738;0.007604562738;0.003802281369;0.003802281369;0.007604562738;0.007604562738;0.003802281369;0.003802281369;0.007604562738;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.011406844106;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;0.003802281369;
0.000978473581;0.000489236791;0.000244618395;0.000244618395;0.000978473581;0.000244618395;0.000244618395;0.000733855186;0.001223091977;0.000489236791;0.000489236791;0.000489236791;0.000244618395;0.000244618395;0.500000000000;0.000244618395;0.001223091977;0.000489236791;0.002201565558;0.002201565558;0.000978473581;0.000489236791;0.000244618395;0.000489236791;0.000244618395;0.000244618395;0.000733855186;0.000244618395;0.000244618395;0.000978473581;0.008317025440;0.000244618395;0.006115459883;0.001467710372;0.000489236791;0.000489236791;0.002935420744;0.000489236791;0.000489236791;0.005381604697;0.007338551859;0.006604696673;0.003424657534;0.000978473581;0.001467710372;0.003669275930;0.000489236791;0.000978473581;0.000733855186;0.000733855186;0.000733855186;0.000978473581;0.000978473581;0.000489236791;0.000244618395;0.000489236791;0.001956947162;0.000489236791;0.006360078278;0.001223091977;0.000244618395;0.000978473581;0.002201565558;0.001223091977;0.000244618395;0.008317025440;0.006360078278;
0.001363636364;0.001363636364;0.000454545455;0.000454545455;0.000454545455;0.003636363636;0.000909090909;0.000909090909;0.001818181818;0.002727272727;0.001363636364;0.000909090909;0.002727272727;0.002272727273;0.000909090909;0.500000000000;0.000454545455;0.000909090909;0.000454545455;0.000454545455;0.001363636364;0.001363636364;0.003181818182;0.001818181818;0.004545454545;0.001818181818;0.001818181818;0.015454545455;0.007272727273;0.001363636364;0.000454545455;0.011363636364;0.000909090909;0.000909090909;0.002272727273;0.000454545455;0.000454545455;0.001363636364;0.000909090909;0.000454545455;0.000454545455;0.000909090909;0.000454545455;0.000454545455;0.000454545455;0.000454545455;0.000909090909;0.000909090909;0.001363636364;0.002727272727;0.005000000000;0.002272727273;0.001818181818;0.005909090909;0.005454545455;0.001363636364;0.000454545455;0.004545454545;0.000454545455;0.001363636364;0.002272727273;0.002272727273;0.000454545455;0.000454545455;0.001363636364;0.000454545455;0.000454545455;
0.000532481363;0.002662406816;0.000532481363;0.000532481363;0.000532481363;0.000532481363;0.001064962726;0.000532481363;0.000532481363;0.002129925453;0.000532481363;0.000532481363;0.001064962726;0.000532481363;0.002129925453;0.000532481363;0.500000000000;0.001597444089;0.003194888179;0.007987220447;0.003727369542;0.003727369542;0.000532481363;0.000532481363;0.000532481363;0.000532481363;0.000532481363;0.000532481363;0.000532481363;0.001597444089;0.002129925453;0.000532481363;0.003194888179;0.001064962726;0.001064962726;0.001597444089;0.002129925453;0.005324813632;0.000532481363;0.004259850905;0.002129925453;0.000532481363;0.007454739084;0.002662406816;0.002662406816;0.003194888179;0.000532481363;0.003727369542;0.001064962726;0.001064962726;0.000532481363;0.001064962726;0.001597444089;0.000532481363;0.001064962726;0.002129925453;0.001064962726;0.000532481363;0.002129925453;0.002129925453;0.000532481363;0.001597444089;0.001064962726;0.009584664537;0.000532481363;0.003194888179;0.001064962726;
0.001582278481;0.004746835443;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.003164556962;0.500000000000;0.004746835443;0.004746835443;0.003164556962;0.004746835443;0.001582278481;0.001582278481;0.001582278481;0.003164556962;0.006329113924;0.001582278481;0.001582278481;0.003164556962;0.003164556962;0.001582278481;0.003164556962;0.003164556962;0.001582278481;0.003164556962;0.001582278481;0.003164556962;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.003164556962;0.004746835443;0.003164556962;0.003164556962;0.004746835443;0.004746835443;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.003164556962;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.001582278481;0.003164556962;0.001582278481;0.003164556962;0.001582278481;0.003164556962;0.006329113924;0.003164556962;0.001582278481;0.001582278481;
0.004524886878;0.001292824822;0.000646412411;0.000646412411;0.001292824822;0.000646412411;0.003878474467;0.002585649644;0.000646412411;0.005171299289;0.001292824822;0.001292824822;0.000646412411;0.000646412411;0.000646412411;0.000646412411;0.002585649644;0.001939237233;0.500000000000;0.004524886878;0.002585649644;0.003878474467;0.000646412411;0.002585649644;0.000646412411;0.001292824822;0.000646412411;0.000646412411;0.000646412411;0.001292824822;0.001939237233;0.000646412411;0.002585649644;0.006464124111;0.000646412411;0.003232062056;0.007110536522;0.001939237233;0.001292824822;0.001292824822;0.001292824822;0.001292824822;0.001292824822;0.001292824822;0.006464124111;0.005817711700;0.002585649644;0.005171299289;0.001292824822;0.000646412411;0.000646412411;0.001292824822;0.000646412411;0.000646412411;0.000646412411;0.001292824822;0.001939237233;0.000646412411;0.001939237233;0.005171299289;0.000646412411;0.001939237233;0.003232062056;0.004524886878;0.001939237233;0.000646412411;0.000646412411;
0.004009623095;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.002405773857;0.000801924619;0.000801924619;0.002405773857;0.000801924619;0.001603849238;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.004009623095;0.001603849238;0.005613472334;0.500000000000;0.002405773857;0.005613472334;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.000801924619;0.002405773857;0.001603849238;0.000801924619;0.008821170810;0.001603849238;0.000801924619;0.000801924619;0.005613472334;0.004009623095;0.002405773857;0.003207698476;0.002405773857;0.000801924619;0.008019246191;0.001603849238;0.002405773857;0.005613472334;0.002405773857;0.003207698476;0.000801924619;0.000801924619;0.001603849238;0.001603849238;0.000801924619;0.000801924619;0.000801924619;0.004009623095;0.001603849238;0.000801924619;0.000801924619;0.003207698476;0.000801924619;0.000801924619;0.000801924619;0.004009623095;0.001603849238;0.001603849238;0.001603849238;
0.006157635468;0.001231527094;0.001231527094;0.001231527094;0.001231527094;0.001231527094;0.002463054187;0.001231527094;0.001231527094;0.001231527094;0.003694581281;0.003694581281;0.001231527094;0.002463054187;0.002463054187;0.001231527094;0.001231527094;0.003694581281;0.002463054187;0.001231527094;0.500000000000;0.004926108374;0.001231527094;0.006157635468;0.001231527094;0.002463054187;0.002463054187;0.001231527094;0.002463054187;0.002463054187;0.001231527094;0.001231527094;0.001231527094;0.002463054187;0.003694581281;0.003694581281;0.001231527094;0.002463054187;0.003694581281;0.002463054187;0.001231527094;0.001231527094;0.002463054187;0.002463054187;0.002463054187;0.002463054187;0.004926108374;0.003694581281;0.001231527094;0.006157635468;0.001231527094;0.001231527094;0.002463054187;0.001231527094;0.001231527094;0.003694581281;0.001231527094;0.001231527094;0.001231527094;0.002463054187;0.003694581281;0.003694581281;0.001231527094;0.001231527094;0.003694581281;0.001231527094;0.001231527094;
0.005050505051;0.001010101010;0.001010101010;0.001010101010;0.002020202020;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.001010101010;0.004040404040;0.001010101010;0.006060606061;0.001010101010;0.002020202020;0.006060606061;0.007070707071;0.500000000000;0.002020202020;0.002020202020;0.001010101010;0.001010101010;0.003030303030;0.001010101010;0.001010101010;0.002020202020;0.002020202020;0.001010101010;0.003030303030;0.003030303030;0.001010101010;0.004040404040;0.002020202020;0.004040404040;0.002020202020;0.002020202020;0.001010101010;0.001010101010;0.005050505051;0.011111111111;0.001010101010;0.003030303030;0.004040404040;0.008080808081;0.001010101010;0.004040404040;0.002020202020;0.001010101010;0.003030303030;0.001010101010;0.001010101010;0.003030303030;0.001010101010;0.001010101010;0.002020202020;0.001010101010;0.001010101010;0.002020202020;0.001010101010;0.006060606061;0.001010101010;0.002020202020;0.001010101010;
0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.002345582486;0.000781860829;0.001563721658;0.001563721658;0.000781860829;0.001563721658;0.000781860829;0.001563721658;0.003909304144;0.001563721658;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.001563721658;0.001563721658;0.003127443315;0.500000000000;0.001563721658;0.014073494918;0.003127443315;0.000781860829;0.003127443315;0.010164190774;0.003909304144;0.001563721658;0.002345582486;0.001563721658;0.001563721658;0.006254886630;0.002345582486;0.000781860829;0.001563721658;0.002345582486;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.000781860829;0.002345582486;0.002345582486;0.010164190774;0.001563721658;0.009382329945;0.002345582486;0.001563721658;0.009382329945;0.006254886630;0.000781860829;0.000781860829;0.005473025801;0.001563721658;0.000781860829;0.003909304144;0.000781860829;0.000781860829;0.001563721658;0.002345582486;0.000781860829;0.000781860829;
0.004629629630;0.002314814815;0.001157407407;0.001157407407;0.001157407407;0.002314814815;0.001157407407;0.001157407407;0.002314814815;0.003472222222;0.001157407407;0.001157407407;0.002314814815;0.001157407407;0.001157407407;0.001157407407;0.001157407407;0.006944444444;0.001157407407;0.001157407407;0.004629629630;0.001157407407;0.002314814815;0.500000000000;0.002314814815;0.006944444444;0.002314814815;0.001157407407;0.001157407407;0.006944444444;0.002314814815;0.001157407407;0.001157407407;0.001157407407;0.003472222222;0.004629629630;0.001157407407;0.002314814815;0.009259259259;0.001157407407;0.001157407407;0.001157407407;0.001157407407;0.002314814815;0.001157407407;0.001157407407;0.001157407407;0.001157407407;0.001157407407;0.008101851852;0.008101851852;0.004629629630;0.002314814815;0.001157407407;0.001157407407;0.003472222222;0.001157407407;0.001157407407;0.002314814815;0.003472222222;0.003472222222;0.003472222222;0.002314814815;0.002314814815;0.002314814815;0.001157407407;0.002314814815;
0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.005665722380;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.005665722380;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.008498583569;0.002832861190;0.500000000000;0.005665722380;0.002832861190;0.008498583569;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.005665722380;0.005665722380;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.005665722380;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.005665722380;0.011331444759;0.002832861190;0.002832861190;0.011331444759;0.002832861190;0.005665722380;0.002832861190;0.008498583569;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;0.002832861190;
0.002118644068;0.005296610169;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.001059322034;0.002118644068;0.002118644068;0.002118644068;0.001059322034;0.001059322034;0.002118644068;0.002118644068;0.001059322034;0.002118644068;0.002118644068;0.002118644068;0.002118644068;0.001059322034;0.008474576271;0.500000000000;0.010593220339;0.004237288136;0.005296610169;0.002118644068;0.001059322034;0.002118644068;0.001059322034;0.001059322034;0.002118644068;0.001059322034;0.001059322034;0.001059322034;0.004237288136;0.001059322034;0.002118644068;0.001059322034;0.001059322034;0.002118644068;0.001059322034;0.001059322034;0.001059322034;0.002118644068;0.004237288136;0.006355932203;0.006355932203;0.013771186441;0.006355932203;0.003177966102;0.002118644068;0.003177966102;0.001059322034;0.002118644068;0.002118644068;0.001059322034;0.002118644068;0.001059322034;0.001059322034;0.001059322034;0.002118644068;0.001059322034;0.001059322034;
0.002427184466;0.003236245955;0.000809061489;0.000809061489;0.000809061489;0.000809061489;0.002427184466;0.000809061489;0.000809061489;0.000809061489;0.001618122977;0.002427184466;0.000809061489;0.001618122977;0.001618122977;0.000809061489;0.001618122977;0.002427184466;0.000809061489;0.000809061489;0.002427184466;0.003236245955;0.000809061489;0.005663430421;0.005663430421;0.009708737864;0.500000000000;0.003236245955;0.000809061489;0.012135922330;0.000809061489;0.000809061489;0.001618122977;0.001618122977;0.001618122977;0.004045307443;0.000809061489;0.001618122977;0.000809061489;0.000809061489;0.000809061489;0.000809061489;0.000809061489;0.001618122977;0.000809061489;0.001618122977;0.000809061489;0.000809061489;0.002427184466;0.000809061489;0.004854368932;0.003236245955;0.007281553398;0.000809061489;0.002427184466;0.003236245955;0.000809061489;0.003236245955;0.000809061489;0.001618122977;0.002427184466;0.001618122977;0.000809061489;0.001618122977;0.000809061489;0.000809061489;0.000809061489;
0.001160092807;0.002320185615;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.002320185615;0.001160092807;0.001160092807;0.003480278422;0.001160092807;0.001160092807;0.003480278422;0.001160092807;0.001160092807;0.002320185615;0.001160092807;0.001160092807;0.001160092807;0.002320185615;0.001160092807;0.004640371230;0.001160092807;0.005800464037;0.002320185615;0.002320185615;0.500000000000;0.008120649652;0.004640371230;0.001160092807;0.003480278422;0.001160092807;0.001160092807;0.003480278422;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.002320185615;0.001160092807;0.001160092807;0.001160092807;0.002320185615;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.004640371230;0.001160092807;0.009280742459;0.003480278422;0.002320185615;0.006960556845;0.004640371230;0.001160092807;0.001160092807;0.002320185615;0.002320185615;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.001160092807;0.001160092807;
0.001150747986;0.000575373993;0.000575373993;0.000575373993;0.001150747986;0.002876869965;0.000575373993;0.001726121979;0.000575373993;0.000575373993;0.002301495972;0.001726121979;0.003452243959;0.001726121979;0.001150747986;0.000575373993;0.001150747986;0.000575373993;0.001150747986;0.001150747986;0.000575373993;0.001150747986;0.007479861910;0.000575373993;0.004027617952;0.004027617952;0.001150747986;0.006904487917;0.500000000000;0.001726121979;0.001726121979;0.008055235903;0.000575373993;0.001150747986;0.001150747986;0.001726121979;0.000575373993;0.001726121979;0.001150747986;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.000575373993;0.001726121979;0.001150747986;0.003452243959;0.001150747986;0.001150747986;0.007479861910;0.010932105869;0.001726121979;0.000575373993;0.009205983890;0.000575373993;0.000575373993;0.002301495972;0.000575373993;0.001150747986;0.000575373993;0.000575373993;0.000575373993;0.001150747986;
0.001575630252;0.004201680672;0.000525210084;0.000525210084;0.000525210084;0.001050420168;0.001575630252;0.001050420168;0.000525210084;0.000525210084;0.001575630252;0.000525210084;0.000525210084;0.002626050420;0.000525210084;0.000525210084;0.002100840336;0.007352941176;0.000525210084;0.001575630252;0.006302521008;0.000525210084;0.001050420168;0.003676470588;0.001575630252;0.003151260504;0.005252100840;0.001050420168;0.001050420168;0.500000000000;0.000525210084;0.000525210084;0.001050420168;0.001050420168;0.003151260504;0.002626050420;0.000525210084;0.003151260504;0.001575630252;0.001050420168;0.000525210084;0.000525210084;0.001575630252;0.006827731092;0.001050420168;0.000525210084;0.002100840336;0.001050420168;0.001050420168;0.003151260504;0.001575630252;0.001575630252;0.011029411765;0.001575630252;0.001575630252;0.003676470588;0.001050420168;0.001050420168;0.000525210084;0.000525210084;0.001575630252;0.001575630252;0.001050420168;0.001575630252;0.001575630252;0.000525210084;0.001575630252;
